Description,Sold_qty,return_qyt,Return_rate
EASTER DECORATION EGG BUNNY ,1472,3.0,0.20380434782608695
EASTER DECORATION HANGING BUNNY,2542,7.0,0.2753737214791503
EASTER DECORATION NATURAL CHICK,1843,0.0,0.0
EASTER DECORATION SITTING BUNNY,1074,14.0,1.303538175046555
EASTER TIN BUCKET,1554,9.0,0.5791505791505791
EASTER TIN BUNNY BOUQUET,1250,32.0,2.56
EASTER TIN CHICKS IN GARDEN,305,0.0,0.0
EASTER TIN CHICKS PINK DAISY,612,15.0,2.450980392156863
EASTER TIN KEEPSAKE,1135,10.0,0.881057268722467
EASTER TREE YELLOW BIRDS,511,16.0,3.131115459882583
EAU DE NIL DINER WALL CLOCK,248,5.0,2.0161290322580645
EAU DE NIL LOVE BIRD CANDLE,505,12.0,2.376237623762376
EAU DE NILE HEART SHAPE PHOTO FRAME,570,4.0,0.7017543859649122
EAU DE NILE JEWELLED PHOTOFRAME,511,74.0,14.481409001956946
EAU DE NILE JEWELLED T-LIGHT HOLDER,300,10.0,3.3333333333333335
ECONOMY HOLIDAY PURSE,911,400.0,43.90779363336993
ECONOMY LUGGAGE TAG,369,0.0,0.0
ECONOMY PASSPORT COVER ,207,0.0,0.0
EDWARDIAN 2 DRAWER WALL CABINET ,52,6.0,11.538461538461538
EDWARDIAN DROP EARRINGS JET BLACK,37,5.0,13.513513513513514
EDWARDIAN HEART PHOTO FRAME,160,0.0,0.0
EDWARDIAN PARASOL BLACK,9620,213.0,2.214137214137214
EDWARDIAN PARASOL NATURAL,11459,155.0,1.3526485731739244
EDWARDIAN PARASOL PINK,2519,313.0,12.42556570067487
EDWARDIAN PARASOL RED,6149,18.0,0.29273052528866483
EDWARDIAN PHOTO FRAME,88,0.0,0.0
EDWARDIAN TOILET ROLL UNIT ,166,4.0,2.4096385542168677
EGG CUP HENRIETTA HEN CREAM ,630,1.0,0.15873015873015872
EGG CUP HENRIETTA HEN PINK,211,1.0,0.47393364928909953
EGG CUP MILKMAID HEIDI,881,4.0,0.4540295119182747
EGG CUP MILKMAID HELGA ,410,5.0,1.2195121951219512
EGG CUP MILKMAID INGRID,644,0.0,0.0
EGG CUP NATURAL CHICKEN,1521,25.0,1.6436554898093358
EGG FRYING PAN BLUE ,173,0.0,0.0
EGG FRYING PAN IVORY ,377,12.0,3.183023872679045
EGG FRYING PAN MINT ,180,0.0,0.0
EGG FRYING PAN PINK ,225,0.0,0.0
EGG FRYING PAN RED ,431,6.0,1.3921113689095126
EIGHT PIECE CREEPY CRAWLIE SET,835,13.0,1.5568862275449102
EIGHT PIECE DINOSAUR SET,1800,57.0,3.166666666666667
EIGHT PIECE SNAKE  SET,1105,0.0,0.0
ELEPHANT BIRTHDAY CARD ,1110,12.0,1.0810810810810811
ELEPHANT CARNIVAL POUFFE,195,6.0,3.076923076923077
ELEPHANT CLIP W SUCTION CUP,38,0.0,0.0
ELEPHANT TOY WITH BLUE T-SHIRT,222,0.0,0.0
"ELEPHANT, BIRTHDAY CARD, ",7113,12.0,0.1687051876845213
ELVIS WALLHANGING / CURTAIN,317,0.0,0.0
EMBOSSED FLOWER TRELLIS PHOTO FRAME,5,0.0,0.0
EMBOSSED GLASS TEALIGHT HOLDER,4771,26.0,0.544959128065395
EMBOSSED HEART 3 DRAWER SHELF,175,1.0,0.5714285714285714
EMBOSSED HEART TRINKET BOX,246,6.0,2.4390243902439024
EMBROIDERED REINDEER DECORATION,23,0.0,0.0
EMBROIDERED RIBBON REEL CLAIRE,224,0.0,0.0
EMBROIDERED RIBBON REEL DAISY ,579,0.0,0.0
EMBROIDERED RIBBON REEL EMILY ,571,5.0,0.8756567425569177
EMBROIDERED RIBBON REEL RACHEL ,361,6.0,1.662049861495845
EMBROIDERED RIBBON REEL REBECCA ,334,0.0,0.0
EMBROIDERED RIBBON REEL ROSIE,500,0.0,0.0
EMBROIDERED RIBBON REEL RUBY ,167,0.0,0.0
EMBROIDERED RIBBON REEL SALLY ,478,6.0,1.2552301255230125
EMBROIDERED RIBBON REEL SOPHIE  ,296,0.0,0.0
EMBROIDERED RIBBON REEL SUSIE ,566,6.0,1.0600706713780919
EMERGENCY FIRST AID TIN ,2765,51.0,1.8444846292947559
EMPIRE BIRTHDAY CARD,4975,12.0,0.2412060301507538
EMPIRE DESIGN ROSETTE,4551,2.0,0.043946385409800046
EMPIRE GIFT WRAP,8250,250.0,3.0303030303030303
EMPIRE TEDDY,2,0.0,0.0
EMPIRE TISSUE BOX,3179,55.0,1.7301038062283738
EMPIRE UNION JACK TV DINNER TRAY,1332,10.0,0.7507507507507507
ENAMEL BLUE RIM BISCUIT BIN,309,12.0,3.8834951456310676
ENAMEL BLUE RIM COFFEE CONTAINER,325,13.0,4.0
ENAMEL BLUE RIM OVAL TRAY SET/2,49,0.0,0.0
ENAMEL BLUE RIM TEA CONTAINER,104,0.0,0.0
ENAMEL BOWL PANTRY,24,0.0,0.0
ENAMEL BREAD BIN CREAM,1529,47.0,3.0739045127534337
ENAMEL CAT BOWL CREAM,52,0.0,0.0
ENAMEL COLANDER CREAM,732,25.0,3.415300546448088
ENAMEL COLLANDER CREAM,122,0.0,0.0
ENAMEL DINNER PLATE PANTRY,12,0.0,0.0
ENAMEL DOG BOWL CREAM,76,0.0,0.0
ENAMEL FIRE BUCKET CREAM,459,15.0,3.2679738562091507
ENAMEL FLOWER JUG CREAM,3210,50.0,1.557632398753894
ENAMEL JUG PANTRY,8,0.0,0.0
ENAMEL MEASURING JUG CREAM,2280,42.0,1.8421052631578945
ENAMEL MUG PANTRY,12,0.0,0.0
ENAMEL PINK COFFEE CONTAINER,1205,1.0,0.08298755186721991
ENAMEL PINK SUGAR CONTAINER,434,2.0,0.4608294930875576
ENAMEL PINK TEA CONTAINER,1147,0.0,0.0
ENAMEL WASH BOWL CREAM,1333,38.0,2.8507126781695424
ENAMEL WATERING CAN CREAM,1397,37.0,2.6485325697924123
ENCHANTED BIRD COATHANGER 5 HOOK,2297,69.0,3.0039181541140616
ENCHANTED BIRD PLANT CAGE,445,8.0,1.7977528089887642
ENCHANTED GARDEN WROUGHT IRON TABLE,5,0.0,0.0
ENGLISH ROSE DESIGN PEG BAG,2384,22.0,0.9228187919463088
ENGLISH ROSE DESIGN QUILTED THROW,816,2.0,0.24509803921568626
ENGLISH ROSE DESIGN SHOPPING BAG,1,1.0,100.0
ENGLISH ROSE EDWARDIAN PARASOL,509,0.0,0.0
ENGLISH ROSE GARDEN SECATEURS,2654,22.0,0.8289374529012812
ENGLISH ROSE HOT WATER BOTTLE,2242,13.0,0.5798394290811775
ENGLISH ROSE IRONING BOARD COVER,104,4.0,3.8461538461538463
ENGLISH ROSE METAL WASTE BIN,142,0.0,0.0
ENGLISH ROSE MUG IN GIFT BOX,143,1.0,0.6993006993006993
ENGLISH ROSE NOTEBOOK A6 SIZE,607,0.0,0.0
ENGLISH ROSE NOTEBOOK A7 SIZE,5102,38.0,0.7448059584476676
ENGLISH ROSE PHOTO FRAME ,14,0.0,0.0
ENGLISH ROSE PLACEMATS,119,0.0,0.0
ENGLISH ROSE SCENTED HANGING FLOWER,573,2.0,0.34904013961605584
ENGLISH ROSE SCENTED HANGING HEART,49,0.0,0.0
ENGLISH ROSE SCISSORS,4387,0.0,0.0
ENGLISH ROSE SET/3 GARDEN TOOLS,5,4.0,80.0
ENGLISH ROSE SMALL SCENTED FLOWER,307,0.0,0.0
ENGLISH ROSE SPIRIT LEVEL ,1028,4.0,0.38910505836575876
ENGLISH ROSE SQUARE CAKE TINS,1,0.0,0.0
ENGLISH ROSE TABLE CLOCK,137,0.0,0.0
ENGLISH ROSE TABLE CLOTH,220,0.0,0.0
ENGLISH ROSE TAPE MEASURE,266,1.0,0.37593984962406013
ENGLISH ROSE TEA FOR ONE GIFT BOX,1,0.0,0.0
ENGLISH ROSE TEA SET IN GIFT BOX,49,0.0,0.0
ENGLISH ROSE TORCH,527,0.0,0.0
ENVELOPE 50 BLOSSOM IMAGES,2231,12.0,0.5378753922008068
ENVELOPE 50 CURIOUS IMAGES,1087,288.0,26.494940202391902
ENVELOPE 50 ROMANTIC IMAGES,1157,0.0,0.0
ESSENTIAL BALM 3.5g TIN IN ENVELOPE,11396,2400.0,21.06002106002106
ETCHED GLASS BIRD TREE DECORATION,850,12.0,1.411764705882353
ETCHED GLASS COASTER,2246,0.0,0.0
ETCHED GLASS DROPLET DECORATION,1927,0.0,0.0
ETCHED GLASS HEART TREE DECORATION,1,0.0,0.0
ETCHED GLASS STAR TREE DECORATION,1047,15.0,1.4326647564469914
EUCALYPTUS & PINECONE  WREATH,880,11.0,1.25
EURO FOOTBALL STARS TOP TRUMPS GAME,1,0.0,0.0
Electronic Talking Breath-A-Loser,6,0.0,0.0
F FAIRY POTPOURRI CUSHIONS LAVENDER,170,0.0,0.0
F FAIRY POTPOURRI CUSHIONS SUMMER,1,0.0,0.0
F.FAIRY S/3 CANDLE/GLASS,110,0.0,0.0
"F.FAIRY S/3 CANDLE/GLASS, ROSE",232,0.0,0.0
"F.FAIRY S/3 CANDLE/GLASS,LAVENDER",193,0.0,0.0
"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",177,0.0,0.0
"F.FAIRY S/3 SML CANDLE, LAVENDER",1,0.0,0.0
"F.FAIRY S/3 SML CANDLE, ROSE",1,0.0,0.0
"F.FAIRY S/3 SML CANDLE,LILY/VALLEY",1,0.0,0.0
"F.FAIRY,CANDLE IN GLASS,LAVENDER",3,0.0,0.0
"F.FAIRY,CANDLE IN GLASS,LILY/VALLEY",1,0.0,0.0
FAIRY CAKE BIRTHDAY CANDLE SET,1560,142.0,9.102564102564102
FAIRY CAKE CANDLES,3859,25.0,0.647836227001814
FAIRY CAKE CERAMIC BUTTER DISH,241,5.0,2.0746887966804977
FAIRY CAKE DESIGN UMBRELLA,1419,10.0,0.7047216349541932
FAIRY CAKE FLANNEL ASSORTED COLOUR,12962,3159.0,24.371239006326185
FAIRY CAKE GREETINGS CARD,823,24.0,2.916160388821385
FAIRY CAKE NOTEBOOK A5 SIZE,823,28.0,3.402187120291616
FAIRY CAKE PLACEMATS,107,0.0,0.0
FAIRY CAKE PLACEMATS ,82,0.0,0.0
FAIRY CAKE WICKER PICNIC BASKET ,46,1.0,2.1739130434782608
FAIRY CAKES  WALL THERMOMETER,28,0.0,0.0
FAIRY CAKES GIFT BAG,117,0.0,0.0
FAIRY CAKES NOTEBOOK A6 SIZE,2686,95.0,3.536857781087118
FAIRY CAKES NOTEBOOK A7 SIZE,3512,52.0,1.4806378132118452
FAIRY CAKES PHOTO FRAME,86,0.0,0.0
FAIRY CAKES RECTANGLUAR BOXES,54,0.0,0.0
FAIRY CAKES ROUND NESTING BOXES,59,0.0,0.0
FAIRY CAKES TABLE CLOCK,20,2.0,10.0
FAIRY CAKES TILE COASTER,138,6.0,4.3478260869565215
FAIRY DESIGN MUGS,2,0.0,0.0
FAIRY DREAMS INCENSE ,2768,0.0,0.0
FAIRY SOAP SOAP HOLDER,1936,13.0,0.6714876033057852
FAIRY TALE COTTAGE NIGHT LIGHT,976,17.0,1.7418032786885245
FAIRY TALE COTTAGE NIGHTLIGHT,4336,22.0,0.507380073800738
FAMILY ALBUM WHITE PICTURE FRAME,2275,93.0,4.087912087912088
FAMILY PHOTO FRAME CORNICE,1158,38.0,3.281519861830743
FAN BLACK FRAME ,254,0.0,0.0
"FANCY FONT BIRTHDAY CARD, ",10878,60.0,0.5515719801434087
FANCY FONT HOME SWEET HOME DOORMAT,663,0.0,0.0
FANCY FONTS BIRTHDAY WRAP,17500,0.0,0.0
FANNY'S REST STOPMETAL SIGN,2505,4.0,0.1596806387225549
FAUX FUR CHOCOLATE THROW,110,0.0,0.0
FAWN AND MUSHROOM GREETING CARD,1137,12.0,1.0554089709762533
FAWN BLUE HOT WATER BOTTLE,8174,802.0,9.811597748960118
"FEATHER DUSTER, COAL BLACK",171,3.0,1.7543859649122806
"FEATHER DUSTER, LIGHT PINK",10,1.0,10.0
FEATHER HEART LIGHTS,1,9.0,900.0
"FEATHER PEN,COAL BLACK",4269,230.0,5.387678613258375
"FEATHER PEN,HOT PINK",6671,195.0,2.9230999850097437
"FEATHER PEN,LIGHT PINK",3445,204.0,5.921625544267053
FELT EGG COSY BLUE RABBIT ,1557,16.0,1.0276172125883107
FELT EGG COSY CHICKEN,2026,17.0,0.839091806515301
FELT EGG COSY LADYBIRD ,836,49.0,5.861244019138756
FELT EGG COSY WHITE RABBIT ,2105,4.0,0.19002375296912113
FELT FARM ANIMAL CHICKEN,933,12.0,1.2861736334405145
FELT FARM ANIMAL HEN,590,3.0,0.5084745762711864
FELT FARM ANIMAL RABBIT,1342,55.0,4.098360655737705
FELT FARM ANIMAL SHEEP,419,12.0,2.863961813842482
FELT FARM ANIMAL WHITE BUNNY ,2014,0.0,0.0
FELT TOADSTOOL  SMALL,1185,45.0,3.79746835443038
FELT TOADSTOOL LARGE,1398,72.0,5.150214592274678
FELTCRAFT 6 FLOWER FRIENDS,12674,664.0,5.239072116143285
FELTCRAFT BOY JEAN-PAUL KIT,366,7.0,1.912568306010929
FELTCRAFT BUTTERFLY HEARTS,12828,904.0,7.047084502650453
FELTCRAFT CHRISTMAS FAIRY,3491,39.0,1.1171584073331424
FELTCRAFT CUSHION BUTTERFLY,5521,345.0,6.2488679587031335
FELTCRAFT CUSHION OWL,5479,212.0,3.869319218835554
FELTCRAFT CUSHION RABBIT,5631,431.0,7.654057893802167
FELTCRAFT DOLL EMILY,3773,74.0,1.9613040021203287
FELTCRAFT DOLL MARIA,1371,1.0,0.07293946024799416
FELTCRAFT DOLL MOLLY,7355,1464.0,19.90482664853841
FELTCRAFT DOLL ROSIE,4866,304.0,6.247431154952733
FELTCRAFT GIRL AMELIE KIT,1007,16.0,1.5888778550148956
FELTCRAFT GIRL NICOLE KIT,668,13.0,1.9461077844311379
FELTCRAFT HAIRBAND PINK AND BLUE,2087,48.0,2.299952084331576
FELTCRAFT HAIRBAND PINK AND PURPLE,2740,0.0,0.0
FELTCRAFT HAIRBAND RED AND BLUE,1908,0.0,0.0
"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",96,0.0,0.0
"FELTCRAFT HAIRBAND, S/2, RED/BLUE",204,0.0,0.0
FELTCRAFT HAIRBANDS PINK + WHITE ,72,0.0,0.0
FELTCRAFT HAIRBANDS PINK AND WHITE ,2014,1.0,0.04965243296921549
FELTCRAFT PRINCESS CHARLOTTE DOLL,3759,1.0,0.026602819898909287
FELTCRAFT PRINCESS LOLA DOLL,3125,10.0,0.32
FELTCRAFT PRINCESS OLIVIA DOLL,2264,6.0,0.26501766784452296
FENG SHUI PILLAR CANDLE,6268,0.0,0.0
FILIGREE DIAMANTE CHAIN,6,0.0,0.0
FILIGREE DIAMANTE EARRINGS,31,0.0,0.0
FILIGREE HEART BIRD WHITE ,1492,144.0,9.651474530831099
FILIGREE HEART BUTTERFLY WHITE ,1642,6.0,0.3654080389768575
FILIGREE HEART DAISY WHITE,1247,48.0,3.8492381716118684
FILIGREE WALL MIRROR  ANTIQUE WHITE,96,11.0,11.458333333333332
FILIGRIS HEART WITH BUTTERFLY,10937,75.0,0.6857456340861297
FINE SILVER NECKLACE W PASTEL FLOWE,41,2.0,4.878048780487805
FINE WICKER HEART ,4795,12.0,0.2502606882168926
FIRE POLISHED GLASS BRACELET BLACK,23,0.0,0.0
FIRE POLISHED GLASS BRACELET GREEN,43,0.0,0.0
FIRE POLISHED GLASS BRACELET MONTAN,21,0.0,0.0
FIRE POLISHED GLASS BRACELET RED,10,0.0,0.0
FIRE POLISHED GLASS NECKL BRONZE,12,0.0,0.0
FIRE POLISHED GLASS NECKL GOLD,6,0.0,0.0
FIRE POLISHED GLASS NECKL GREEN,28,0.0,0.0
FIRE POLISHED GLASS NECKL SILVER,7,0.0,0.0
FIRST AID TIN,3512,61.0,1.7369020501138952
FIRST CLASS HOLIDAY PURSE ,728,300.0,41.208791208791204
FIRST CLASS LUGGAGE TAG ,398,0.0,0.0
FIRST CLASS PASSPORT COVER ,498,0.0,0.0
FIVE CATS HANGING DECORATION,587,0.0,0.0
FIVE HEART HANGING DECORATION,1583,20.0,1.2634238787113077
FLAG OF ST GEORGE ,392,13.0,3.316326530612245
FLAG OF ST GEORGE CAR FLAG,1004,60.0,5.9760956175298805
FLAG OF ST GEORGE CHAIR,76,3.0,3.9473684210526314
FLAMES SUNGLASSES PINK LENSES,77,0.0,0.0
FLAMINGO LIGHTS,548,14.0,2.5547445255474455
FLAT GLASS  BAUBLE WHITE FLOCK ,45,1.0,2.2222222222222223
FLAT PALM T-LIGHT HOLDER,133,0.0,0.0
FLOOR CUSHION ELEPHANT CARNIVAL,162,4.0,2.4691358024691357
FLOOR LAMP SHADE WOOD BASE,121,0.0,0.0
FLORAL BATHROOM SET,2330,1116.0,47.896995708154506
FLORAL BLUE MONSTER,142,4.0,2.8169014084507045
FLORAL DINOSAUR GREEN,33,1.0,3.0303030303030303
FLORAL ELEPHANT SOFT TOY,908,2.0,0.22026431718061676
FLORAL FOLK STATIONERY SET,2849,12.0,0.4212004212004212
FLORAL PINK MONSTER,166,4.0,2.4096385542168677
FLORAL SOFT CAR TOY,151,0.0,0.0
FLOWER BLUE CLOCK W/SUCKER,100,1.0,1.0
FLOWER BLUE CLOCK WITH SUCKER,116,0.0,0.0
FLOWER BROOCH 4 ASSORTED COLOURS,23,0.0,0.0
FLOWER BURST SILVER RING CRYSTAL,104,2.0,1.9230769230769231
FLOWER BURST SILVER RING GREEN,18,3.0,16.666666666666664
FLOWER BURST SILVER RING MIDN'T BLU,33,2.0,6.0606060606060606
FLOWER BURST SILVER RING OPAL,36,0.0,0.0
FLOWER BURST SILVER RING ROSE,22,0.0,0.0
FLOWER DES BLUE HANDBAG/ORANG HANDL,3,0.0,0.0
FLOWER FAIRY 5 DRAWER LINERS,59,0.0,0.0
FLOWER FAIRY 5 SUMMER DRAW LINERS,6,0.0,0.0
FLOWER FAIRY INCENSE BOUQUET,1257,1.0,0.07955449482895784
FLOWER FAIRY INCENSE LAVENDER,4542,0.0,0.0
FLOWER FAIRY INCENSE LILY,709,0.0,0.0
FLOWER FAIRY INCENSE ROSE,3124,1.0,0.03201024327784891
"FLOWER FAIRY MUG+COASTER,LAVENDER",11,1.0,9.090909090909092
"FLOWER FAIRY MUG+COASTER,ROSE",6,0.0,0.0
FLOWER FAIRY OIL BURNER SET ROSE,592,11.0,1.8581081081081081
FLOWER FAIRY OIL BURNER SET SUMMER,533,0.0,0.0
FLOWER FAIRY POTPOURRI CUSHION LILY,292,0.0,0.0
FLOWER FAIRY SET 3 CANDLES LAVENDER,303,18.0,5.9405940594059405
FLOWER FAIRY SET OF 3 LILY CANDLES,206,2.0,0.9708737864077669
FLOWER FAIRY SUMMER BOUQUET SACHET,355,0.0,0.0
"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",250,2.0,0.8
FLOWER GARLAND NECKLACE RED,27,0.0,0.0
"FLOWER GLASS GARLAND NECKL.36""BLACK",38,0.0,0.0
"FLOWER GLASS GARLAND NECKL.36""BLUE",31,0.0,0.0
"FLOWER GLASS GARLAND NECKL.36""GREEN",18,0.0,0.0
"FLOWER GLASS GARLD NECKL36""AMETHYST",45,0.0,0.0
"FLOWER GLASS GARLD NECKL36""TURQUOIS",24,0.0,0.0
FLOWER PENCIL/RUBBER+5 MINI PENCILS,524,0.0,0.0
FLOWER PURPLE CLOCK W/SUCKER,17,0.0,0.0
FLOWER PURPLE CLOCK WITH SUCKER,15,0.0,0.0
FLOWER SHOP DESIGN MUG,1,0.0,0.0
FLOWER VINE RAFFIA FOOD COVER,1102,9.0,0.8166969147005444
FLOWER WINDMILL,242,1.0,0.4132231404958678
FLOWERS  STICKERS,1193,0.0,0.0
FLOWERS AND BIRDS WALL PLAQUE,2,0.0,0.0
FLOWERS CHANDELIER T-LIGHT HOLDER,960,579.0,60.3125
FLOWERS HANDBAG blue and orange,49,0.0,0.0
FLOWERS TILE COASTER,1081,0.0,0.0
FLOWERS TILE HOOK,494,194.0,39.27125506072874
FLOWERS WALL THERMOMETER,75,0.0,0.0
FLUTED ANTIQUE CANDLE HOLDER,3489,12.0,0.34393809114359414
FLYING PIG WATERING CAN,460,7.0,1.5217391304347827
FLYING SAUCER TABLE LIGHT IN WHITE,199,0.0,0.0
FOLDING BUTTERFLY MIRROR HOT PINK ,1867,2.0,0.10712372790573112
FOLDING BUTTERFLY MIRROR IVORY ,794,0.0,0.0
FOLDING BUTTERFLY MIRROR RED  ,1262,0.0,0.0
FOLDING CAMPING SCISSOR W/KNIF & S,32,0.0,0.0
FOLDING MIRROR HOT PINK ,156,0.0,0.0
FOLDING MIRROR IVORY ,18,0.0,0.0
FOLDING MIRROR RED  ,18,0.0,0.0
FOLDING SHIRT TIDY,1,0.0,0.0
FOLDING SHOE TIDY,48,0.0,0.0
FOLDING UMBRELLA  CHOC/WHITE  SPOT,533,0.0,0.0
FOLDING UMBRELLA  CREAM/MULTI  SPOT,379,3.0,0.79155672823219
FOLDING UMBRELLA  PINK/WHITE  SPOT,584,7.0,1.1986301369863013
FOLDING UMBRELLA  WHITE/RED  SPOT,262,0.0,0.0
"FOLDING UMBRELLA , BLACK/BLUE  SPOT",775,0.0,0.0
"FOLDING UMBRELLA , RED/WHITE SPOT",916,29.0,3.1659388646288207
FOLDING UMBRELLA BLACKBLUE POLKADOT,230,0.0,0.0
FOLDING UMBRELLA CHOCOLATE POLKADOT,163,0.0,0.0
FOLDING UMBRELLA CREAM POLKADOT,232,1.0,0.43103448275862066
FOLDING UMBRELLA PINKWHITE POLKADOT,142,0.0,0.0
FOLDING UMBRELLA RED/WHITE POLKADOT,432,1.0,0.23148148148148145
FOLDING UMBRELLA WHITE/RED POLKADOT,120,0.0,0.0
"FOLK ART GREETING CARD,pack/12",75,11.0,14.666666666666666
FOLK ART METAL HEART T-LIGHT HOLDER,761,25.0,3.28515111695138
FOLK ART METAL STAR T-LIGHT HOLDER,936,1.0,0.10683760683760685
FOLK FELT HANGING MULTICOL GARLAND,1170,0.0,0.0
FOLKART BAUBLE CHRISTMAS DECORATION,1352,0.0,0.0
FOLKART CHRISTMAS TREE T-LIGHT HOLD,255,0.0,0.0
FOLKART CLIP ON STARS,1187,0.0,0.0
FOLKART CROWN TABLE DECORATIONS,523,0.0,0.0
FOLKART HEART CHRISTMAS DECORATIONS,1,0.0,0.0
FOLKART HEART NAPKIN RINGS,629,24.0,3.815580286168521
FOLKART STAR CHRISTMAS DECORATIONS,3868,24.0,0.6204756980351602
FOLKART ZINC CLIP ON ANGEL WINGS,101,0.0,0.0
FOLKART ZINC HEART CHRISTMAS DEC,11430,1.0,0.008748906386701661
FOLKART ZINC STAR CHRISTMAS DEC,1131,0.0,0.0
FOOD CONTAINER SET 3 LOVE HEART ,5243,16.0,0.30516879649055884
"FOOD COVER WITH BEADS , SET 2 SIZES",3,0.0,0.0
FOOD COVER WITH BEADS SET 2 ,1009,8.0,0.7928642220019821
FOOD/DRINK SPONGE STICKERS,2142,0.0,0.0
FOOD/DRINK SPUNGE STICKERS,759,0.0,0.0
FOOT STOOL HOME SWEET HOME ,489,6.0,1.2269938650306749
FORKED CACTUS CANDLE,333,9.0,2.7027027027027026
FOUR HOOK  WHITE LOVEBIRDS,4024,40.0,0.9940357852882704
FOUR PICTURE WHITE GLASS FRAME,23,0.0,0.0
FOUR RABBIT EASTER DECORATIONS,1070,0.0,0.0
FRAPPUCINO SCARF KNITTING KIT,606,10.0,1.65016501650165
FREESTYLE CANVAS ART PICTURE,134,0.0,0.0
FRENCH BATHROOM SIGN BLUE METAL,2850,17.0,0.5964912280701754
FRENCH BLUE METAL DOOR SIGN 0,621,10.0,1.610305958132045
FRENCH BLUE METAL DOOR SIGN 1,1253,11.0,0.8778930566640064
FRENCH BLUE METAL DOOR SIGN 2,1074,11.0,1.0242085661080074
FRENCH BLUE METAL DOOR SIGN 3,899,11.0,1.2235817575083427
FRENCH BLUE METAL DOOR SIGN 4,795,10.0,1.257861635220126
FRENCH BLUE METAL DOOR SIGN 5,879,30.0,3.4129692832764507
FRENCH BLUE METAL DOOR SIGN 6,737,12.0,1.6282225237449117
FRENCH BLUE METAL DOOR SIGN 7,723,11.0,1.5214384508990317
FRENCH BLUE METAL DOOR SIGN 8,673,12.0,1.7830609212481425
FRENCH BLUE METAL DOOR SIGN 9,562,13.0,2.3131672597864767
FRENCH BLUE METAL DOOR SIGN No,1050,24.0,2.2857142857142856
"FRENCH BLUE METAL DOOR SIGN, 0",461,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 1",577,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 2",509,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 3",501,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 4",468,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 5",477,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 6",430,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 7",443,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 8",458,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, 9",450,0.0,0.0
"FRENCH BLUE METAL DOOR SIGN, No",356,0.0,0.0
"FRENCH BOTTLE , LAVENDER",476,13.0,2.73109243697479
"FRENCH BOTTLE, BRASSERIE DES ARTIST",326,0.0,0.0
FRENCH CARRIAGE LANTERN,137,8.0,5.839416058394161
FRENCH CHATEAU LARGE FRUIT BOWL ,271,26.0,9.59409594095941
FRENCH CHATEAU LARGE PLATTER ,190,34.0,17.894736842105264
FRENCH CHATEAU OVAL PLATTER,211,27.0,12.796208530805686
FRENCH CHATEAU SMALL FRUITBOWL,430,38.0,8.837209302325581
FRENCH EMROIDR LAVENDER SCENT HEART,341,0.0,0.0
FRENCH ENAMEL CANDLEHOLDER,2032,41.0,2.017716535433071
FRENCH ENAMEL POT W LID,916,8.0,0.8733624454148471
FRENCH ENAMEL SOAP DISH WITH LID,48,0.0,0.0
FRENCH ENAMEL UTENSIL HOLDER,359,0.0,0.0
FRENCH ENAMEL WATER BASIN,701,10.0,1.4265335235378032
FRENCH FLORAL CUSHION COVER ,1050,219.0,20.857142857142858
FRENCH GARDEN SIGN BLUE METAL,1320,109.0,8.257575757575758
FRENCH KITCHEN SIGN BLUE METAL,2227,28.0,1.2572968118545127
FRENCH LATTICE CUSHION COVER ,526,12.0,2.2813688212927756
FRENCH LAUNDRY SIGN BLUE METAL,1688,4.0,0.23696682464454977
FRENCH LAVENDER SCENT HEART,1076,3.0,0.2788104089219331
FRENCH PAISLEY CUSHION COVER,224,24.0,10.714285714285714
FRENCH PAISLEY CUSHION COVER ,633,0.0,0.0
FRENCH STYLE EMBOSSED HEART CABINET,54,4.0,7.4074074074074066
FRENCH STYLE STORAGE JAR BONBONS,2338,37.0,1.5825491873396065
FRENCH STYLE STORAGE JAR CAFE ,1982,12.0,0.6054490413723511
FRENCH STYLE STORAGE JAR JAM,317,1.0,0.31545741324921134
FRENCH STYLE WALL DRESSER,15,2.0,13.333333333333334
FRENCH STYLE WIRE DOOR CABINET ,1,0.0,0.0
FRENCH TOILET SIGN BLUE METAL,2377,14.0,0.5889777029869584
FRENCH WC SIGN BLUE METAL,4432,1160.0,26.173285198555956
FRESHWATER PEARL BRACELET GOLD,63,0.0,0.0
FRESHWATER PEARL BRACELET IVORY,59,0.0,0.0
FRESHWATER PEARL BRACELET PINK,17,0.0,0.0
FRIDGE MAGNETS LA VIE EN ROSE,1500,229.0,15.266666666666667
FRIDGE MAGNETS LES ENFANTS ASSORTED,1583,176.0,11.118130132659507
FRIDGE MAGNETS US DINER ASSORTED,2073,234.0,11.287988422575976
